Spectral gain,, Spectral noise,, Inverted population,,Forward Pump power,,Backward Pump Power,,Lowest signal gain,,Forward ASE,,Backwards ASE
Wavelength (nm), Gain (dB), Wavelength (nm), Noise (dB),Position (cm), Inverted Population (%), Position (cm), Power (mW), Position(cm), Power (mW),Position (cm), Gain (dB),Position (cm), Forwards ASE sum (mW), Position(cm), Backwards ASE sum (mW)
,,,,0.3923923923923924,54.986058996255956,0.3923923923923924,88.41334497624553,0.3923923923923924,0,0.3923923923923924,0.7799782002102236,0.3923923923923924,0.00030793140885261615,0.3923923923923924,0.0012655728641040535
,,,,0.3943943943943944,54.967772981460534,0.3943943943943944,88.35531326450435,0.3943943943943944,0,0.3943943943943944,0.7833410689725023,0.3943943943943944,0.0003095655345058174,0.3943943943943944,0.0012631800046463242
,,,,0.3963963963963964,54.949507597618314,0.3963963963963964,88.29729612804486,0.3963963963963964,0,0.3963963963963964,0.7866981313340909,0.3963963963963964,0.0003112001671004297,0.3963963963963964,0.001260790761679188
,,,,0.39839839839839847,54.93126282364392,0.39839839839839847,88.23929361470373,0.39839839839839847,0,0.39839839839839847,0.7900493938466807,0.39839839839839847,0.00031283530469681175,0.39839839839839847,0.0012584051256554621
,,,,0.40040040040040037,54.91303863844064,0.40040040040040037,88.18130577219506,0.40040040040040037,0,0.40040040040040037,0.7933948630552567,0.40040040040040037,0.00031447094535711715,0.40040040040040037,0.0012560230870563025
,,,,0.40240240240240244,54.89483502090052,0.40240240240240244,88.12333264811065,0.40240240240240244,0,0.40240240240240244,0.7967345454980923,0.40240240240240244,0.0003161070871453022,0.40240240240240244,0.001253644636391106
,,,,0.40440440440440445,54.876651949904755,0.40440440440440445,88.06537428991997,0.40440440440440445,0,0.40440440440440445,0.80006844770675,0.40440440440440445,0.00031774372812712754,0.40440440440440445,0.0012512697641974162
,,,,0.4064064064064064,54.858489404323656,0.4064064064064064,88.00743074497043,0.4064064064064064,0,0.4064064064064064,0.8033965762060724,0.4064064064064064,0.00031938086637016443,0.4064064064064064,0.001248898461040826
,,,,0.4084084084084084,54.840347363017074,0.4084084084084084,87.94950206048733,0.4084084084084084,0,0.4084084084084084,0.8067189375141841,0.4084084084084084,0.00032101849994379915,0.4084084084084084,0.0012465307175148835
,,,,0.4104104104104105,54.822225804834595,0.4104104104104105,87.89158828357411,0.4104104104104105,0,0.4104104104104105,0.8100355381424849,0.4104104104104105,0.0003226566269192386,0.4104104104104105,0.0012441665242410027
,,,,0.4124124124124124,54.80412470861554,0.4124124124124124,87.83368946121239,0.4124124124124124,0,0.4124124124124124,0.81334638459565,0.4124124124124124,0.0003242952453695129,0.4124124124124124,0.001241805871868363
,,,,0.41441441441441446,54.78604405318952,0.41441441441441446,87.77580564026208,0.41441441441441446,0,0.41441441441441446,0.8166514833716207,0.41441441441441446,0.00032593435336948266,0.41441441441441446,0.0012394487510738218
,,,,0.41641641641641647,54.767983817376226,0.41641641641641647,87.71793686746156,0.41641641641641647,0,0.41641641641641647,0.8199508409616095,0.41641641641641647,0.00032757394899584155,0.41641641641641647,0.0012370951525618138
,,,,0.4184184184184184,54.7499439799861,0.4184184184184184,87.66008318942774,0.4184184184184184,0,0.4184184184184184,0.8232444638500889,0.4184184184184184,0.0003292140303271215,0.4184184184184184,0.0012347450670642669
,,,,0.42042042042042044,54.73192451982012,0.42042042042042044,87.60224465265621,0.42042042042042044,0,0.42042042042042044,0.8265323585147965,0.42042042042042044,0.0003308545954436978,0.42042042042042044,0.0012323984853405052
,,,,0.42242242242242245,54.7139254156703,0.42242242242242245,87.54442130352135,0.42242242242242245,0,0.42242242242242245,0.8298145314267253,0.42242242242242245,0.0003324956424277926,0.42242242242242245,0.0012300553981771565
,,,,0.4244244244244244,54.69594664631973,0.4244244244244244,87.4866131882764,0.4244244244244244,0,0.4244244244244244,0.8330909890501246,0.4244244244244244,0.0003341371693634804,0.4244244244244244,0.00122771579638806
,,,,0.4264264264264264,54.677988190542884,0.4264264264264264,87.42882035305368,0.4264264264264264,0,0.4264264264264264,0.8363617378424963,0.4264264264264264,0.000335779174336692,0.4264264264264264,0.0012253796708141796
,,,,0.4284284284284285,54.66005002710569,0.4284284284284285,87.37104284386461,0.4284284284284285,0,0.4284284284284285,0.839626784254593,0.4284284284284285,0.0003374216554352183,0.4284284284284285,0.0012230470123235054
,,,,0.4304304304304304,54.64213213476588,0.4304304304304304,87.31328070659991,0.4304304304304304,0,0.4304304304304304,0.8428861347304119,0.4304304304304304,0.00033906461074871693,0.4304304304304304,0.0012207178118109712
,,,,0.43243243243243246,54.62423449227313,0.43243243243243246,87.25553398702965,0.43243243243243246,0,0.43243243243243246,0.8461397957071972,0.43243243243243246,0.00034070803836871343,0.43243243243243246,0.0012183920601983554
,,,,0.43443443443443447,54.60635707836923,0.43443443443443447,87.1978027308034,0.43443443443443447,0,0.43443443443443447,0.8493877736154354,0.43443443443443447,0.00034235193638860854,0.43443443443443447,0.0012160697484341991
,,,,0.4364364364364364,54.58849987178828,0.4364364364364364,87.1400869834504,0.4364364364364364,0,0.4364364364364364,0.8526300748788509,0.4364364364364364,0.0003439963029036797,0.4364364364364364,0.00121375086749371
,,,,0.43843843843843844,54.57066285125698,0.43843843843843844,87.08238679037956,0.43843843843843844,0,0.43843843843843844,0.8558667059144077,0.43843843843843844,0.00034564113601108856,0.43843843843843844,0.0012114354083786751
,,,,0.44044044044044045,54.55284599549469,0.44044044044044045,87.02470219687974,0.44044044044044045,0,0.44044044044044045,0.859097673132304,0.44044044044044045,0.0003472864338098826,0.44044044044044045,0.0012091233621173748
,,,,0.4424424424424425,54.53504928321374,0.4424424424424425,86.96703324811973,0.4424424424424425,0,0.4424424424424425,0.8623229829359703,0.4424424424424425,0.00034893219440100017,0.4424424424424425,0.001206814719764487
,,,,0.4444444444444444,54.51727269311956,0.4444444444444444,86.90937998914846,0.4444444444444444,0,0.4444444444444444,0.8655426417220679,0.4444444444444444,0.00035057841588727464,0.4444444444444444,0.0012045094724010047
,,,,0.4464464464464465,54.499516203910886,0.4464464464464465,86.85174246489511,0.4464464464464465,0,0.4464464464464465,0.8687566558804873,0.4464464464464465,0.00035222509637343957,0.4464464464464465,0.0012022076111341455
,,,,0.4484484484484485,54.48177979427999,0.4484484484484485,86.79412072016918,0.4484484484484485,0,0.4484484484484485,0.8719650317943449,0.4484484484484485,0.00035387223396613106,0.4484484484484485,0.001199909127097263
,,,,0.45045045045045046,54.4640634429128,0.45045045045045046,86.73651479966068,0.45045045045045046,0,0.45045045045045046,0.8751677758399814,0.45045045045045046,0.0003555198267738931,0.45045045045045046,0.001197614011449761
,,,,0.45245245245245247,54.44636712848918,0.45245245245245247,86.67892474794026,0.45245245245245247,0,0.45245245245245247,0.8783648943869615,0.45245245245245247,0.0003571678729071812,0.45245245245245247,0.0011953222553770062
,,,,0.4544544544544545,54.42869082968301,0.4544544544544545,86.62135060945923,0.4544544544544545,0,0.4544544544544545,0.881556393798069,0.4544544544544545,0.00035881637047836655,0.4544544544544545,0.0011930338500902372
,,,,0.45645645645645644,54.411034525162414,0.45645645645645644,86.56379242854985,0.45645645645645644,0,0.45645645645645644,0.8847422804293064,0.45645645645645644,0.00036046531760174023,0.45645645645645644,0.001190748786826484
,,,,0.45845845845845845,54.39339819359012,0.45845845845845845,86.50625024942529,0.45845845845845845,0,0.45845845845845845,0.8879225606298935,0.45845845845845845,0.00036211471239351627,0.45845845845845845,0.0011884670568484785
,,,,0.4604604604604605,54.37578181362332,0.4604604604604605,86.44872411617987,0.4604604604604605,0,0.4604604604604605,0.8910972407422655,0.4604604604604605,0.0003637645529718376,0.4604604604604605,0.0011861886514445677
,,,,0.4624624624624625,54.35818536391405,0.4624624624624625,86.39121407278914,0.4624624624624625,0,0.4624624624624625,0.8942663271020721,0.4624624624624625,0.0003654148374567771,0.4624624624624625,0.0011839135619286288
,,,,0.4644644644644645,54.34060882310948,0.4644644644644645,86.33372016311003,0.4644644644644645,0,0.4644644644644645,0.8974298260381748,0.4644644644644645,0.00036706556397034457,0.4644644644644645,0.0011816417796399852
,,,,0.4664664664664665,54.32305216985184,0.4664664664664665,86.27624243088094,0.4664664664664665,0,0.4664664664664665,0.9005877438726433,0.4664664664664665,0.00036871673063648794,0.4664664664664665,0.001179373295943319
,,,,0.46846846846846846,54.305515382778715,0.46846846846846846,86.21878091972194,0.46846846846846846,0,0.46846846846846846,0.9037400869207612,0.46846846846846846,0.0003703683355810991,0.46846846846846846,0.0011771081022285894
,,,,0.47047047047047047,54.287998440523445,0.47047047047047047,86.16133567313476,0.47047047047047047,0,0.47047047047047047,0.906886861491015,0.47047047047047047,0.000372020376932016,0.47047047047047047,0.0011748461899109433
,,,,0.47247247247247254,54.270501321714825,0.47247247247247254,86.10390673450311,0.47247247247247254,0,0.47247247247247254,0.9100280738851005,0.47247247247247254,0.0003736728528190291,0.47247247247247254,0.0011725875504306385
,,,,0.47447447447447444,54.25302400497778,0.47447447447447444,86.04649414709266,0.47447447447447444,0,0.47447447447447444,0.9131637303979162,0.47447447447447444,0.00037532576137388107,0.47447447447447444,0.0011703321752529498
,,,,0.4764764764764765,54.235566468933186,0.4764764764764765,85.98909795405122,0.4764764764764765,0,0.4764764764764765,0.9162938373175675,0.4764764764764765,0.0003769791007302743,0.4764764764764765,0.001168080055868097
,,,,0.4784784784784785,54.218128692198306,0.4784784784784785,85.93171819840884,0.4784784784784785,0,0.4784784784784785,0.9194184009253601,0.4784784784784785,0.000378632869023873,0.4784784784784785,0.001165831183791151
,,,,0.4804804804804805,54.200710653386736,0.4804804804804805,85.87435492307804,0.4804804804804805,0,0.4804804804804805,0.9225374274958007,0.4804804804804805,0.0003802870643923069,0.4804804804804805,0.0011635855505619575
,,,,0.4824824824824825,54.183312331108766,0.4824824824824825,85.8170081708538,0.4824824824824825,0,0.4824824824824825,0.9256509232965984,0.4824824824824825,0.0003819416849751744,0.4824824824824825,0.001161343147745054
,,,,0.4844844844844845,54.16593370397143,0.4844844844844845,85.75967798441381,0.4844844844844845,0,0.4844844844844845,0.9287588945886598,0.4844844844844845,0.00038359672891404755,0.4844844844844845,0.0011591039669295834
,,,,0.48648648648648646,54.1485747505788,0.48648648648648646,85.7023644063185,0.48648648648648646,0,0.48648648648648646,0.9318613476260915,0.48648648648648646,0.00038525219435247464,0.48648648648648646,0.0011568679997292165
,,,,0.48848848848848847,54.13123544953207,0.48848848848848847,85.64506747901125,0.48848848848848847,0,0.48848848848848847,0.9349582886561973,0.48848848848848847,0.0003869080794359835,0.48848848848848847,0.001154635237782064
,,,,0.49049049049049054,54.11391577942967,0.49049049049049054,85.58778724481853,0.49049049049049054,0,0.49049049049049054,0.9380497239194758,0.49049049049049054,0.00038856438231208665,0.49049049049049054,0.0011524056727506063
,,,,0.49249249249249255,54.09661571886762,0.49249249249249255,85.53052374594992,0.49249249249249255,0,0.49249249249249255,0.941135659649625,0.49249249249249255,0.0003902211011302825,0.49249249249249255,0.0011501792963215954
,,,,0.4944944944944945,54.07933524643952,0.4944944944944945,85.47327702449839,0.4944944944944945,0,0.4944944944944945,0.9442161020735336,0.4944944944944945,0.0003918782340420611,0.4944944944944945,0.0011479561002059944
,,,,0.4964964964964965,54.062074340736814,0.4964964964964965,85.4160471224403,0.4964964964964965,0,0.4964964964964965,0.9472910574112897,0.4964964964964965,0.0003935357792009054,0.4964964964964965,0.0011457360761388785
,,,,0.49849849849849853,54.04483298034896,0.49849849849849853,85.35883408163566,0.49849849849849853,0,0.49849849849849853,0.9503605318761694,0.49849849849849853,0.00039519373476229653,0.49849849849849853,0.0011435192158793645
,,,,0.5005005005005005,54.027611143863574,0.5005005005005005,85.30163794382815,0.5005005005005005,0,0.5005005005005005,0.9534245316746477,0.5005005005005005,0.0003968520988837163,0.5005005005005005,0.0011413055112105307
,,,,0.5025025025025025,54.01040880986657,0.5025025025025025,85.24445875064534,0.5025025025025025,0,0.5025025025025025,0.9564830630063881,0.5025025025025025,0.0003985108697246506,0.5025025025025025,0.0011390949539393331
,,,,0.5045045045045046,53.99322595694236,0.5045045045045046,85.18729654359875,0.5045045045045046,0,0.5045045045045046,0.959536132064249,0.5045045045045046,0.00040017004544659347,0.5045045045045046,0.0011368875358965273
,,,,0.5065065065065065,53.976062563674006,0.5065065065065065,85.13015136408406,0.5065065065065065,0,0.5065065065065065,0.9625837450342777,0.5065065065065065,0.0004018296242130487,0.5065065065065065,0.0011346832489365919
,,,,0.5085085085085085,53.95891860864343,0.5085085085085085,85.0730232533812,0.5085085085085085,0,0.5085085085085085,0.9656259080957162,0.5085085085085085,0.0004034896041895356,0.5085085085085085,0.0011324820849376463
,,,,0.5105105105105106,53.94179407043147,0.5105105105105106,85.01591225265446,0.5105105105105106,0,0.5105105105105106,0.9686626274209947,0.5105105105105106,0.00040514998354358977,0.5105105105105106,0.0011302840358013754
,,,,0.5125125125125125,53.92468892761817,0.5125125125125125,84.95881840295273,0.5125125125125125,0,0.5125125125125125,0.9716939091757368,0.5125125125125125,0.00040681076044476826,0.5125125125125125,0.0011280890934529484
,,,,0.5145145145145146,53.907603158782855,0.5145145145145146,84.90174174520949,0.5145145145145146,0,0.5145145145145146,0.9747197595187541,0.5145145145145146,0.0004084719330646518,0.5145145145145146,0.001125897249840938
,,,,0.5165165165165165,53.89053674250429,0.5165165165165165,84.84468232024307,0.5165165165165165,0,0.5165165165165165,0.9777401846020507,0.5165165165165165,0.0004101334995768476,0.5165165165165165,0.0011237084969372535
,,,,0.5185185185185185,53.87348965736085,0.5185185185185185,84.78764016875672,0.5185185185185185,0,0.5185185185185185,0.980755190570819,0.5185185185185185,0.00041179545815699467,0.5185185185185185,0.001121522826737051
,,,,0.5205205205205206,53.8564618819308,0.5205205205205206,84.73061533133878,0.5205205205205206,0,0.5205205205205206,0.9837647835634433,0.5205205205205206,0.00041345780698276316,0.5205205205205206,0.0011193402312586627
,,,,0.5225225225225225,53.83945339479219,0.5225225225225225,84.67360784846278,0.5225225225225225,0,0.5225225225225225,0.9867689697114977,0.5225225225225225,0.00041512054423386235,0.5225225225225225,0.001117160702543519
,,,,0.5245245245245245,53.82246417452327,0.5245245245245245,84.61661776048761,0.5245245245245245,0,0.5245245245245245,0.9897677551397454,0.5245245245245245,0.00041678366809203867,0.5245245245245245,0.0011149842326560726
,,,,0.5265265265265265,53.805494199702515,0.5265265265265265,84.55964510765764,0.5265265265265265,0,0.5265265265265265,0.9927611459661405,0.5265265265265265,0.0004184471767410826,0.5265265265265265,0.0011128108136837175
,,,,0.5285285285285286,53.78854344890883,0.5285285285285286,84.50268993010292,0.5285285285285286,0,0.5285285285285286,0.9957491483018284,0.5285285285285286,0.0004201110683668297,0.5285285285285286,0.0011106404377367192
,,,,0.5305305305305306,53.771611900721574,0.5305305305305306,84.4457522678392,0.5305305305305306,0,0.5305305305305306,0.9987317682511438,0.5305305305305306,0.0004217753411571647,0.5305305305305306,0.0011084730969481381
,,,,0.5325325325325325,53.754699533720945,0.5325325325325325,84.38883216076815,0.5325325325325325,0,0.5325325325325325,1.0017090119116139,0.5325325325325325,0.00042343999330202376,0.5325325325325325,0.0011063087834737465
,,,,0.5345345345345346,53.737806326487956,0.5345345345345346,84.3319296486775,0.5345345345345346,0,0.5345345345345346,1.0046808853739544,0.5345345345345346,0.0004251050229933968,0.5345345345345346,0.0011041474894919621
,,,,0.5365365365365365,53.720932257604616,0.5365365365365365,84.27504477124116,0.5365365365365365,0,0.5365365365365365,1.0076473947220752,0.5365365365365365,0.0004267704284253326,0.5365365365365365,0.0011019892072037696
,,,,0.5385385385385385,53.704077305654145,0.5385385385385385,84.21817756801936,0.5385385385385385,0,0.5385385385385385,1.0106085460330765,0.5385385385385385,0.0004284362077939401,0.5385385385385385,0.0010998339288326455
,,,,0.5405405405405406,53.68724144922097,0.5405405405405406,84.1613280784588,0.5405405405405406,0,0.5405405405405406,1.01356434537725,0.5405405405405406,0.0004301023592973912,0.5405405405405406,0.0010976816466244834
,,,,0.5425425425425426,53.670424666891115,0.5425425425425426,84.10449634189273,0.5425425425425426,0,0.5425425425425426,1.0165147988180825,0.5425425425425426,0.00043176888113592384,0.5425425425425426,0.0010955323528475216
,,,,0.5445445445445446,53.653626937252184,0.5445445445445446,84.04768239754122,0.5445445445445446,0,0.5445445445445446,1.0194599124122519,0.5445445445445446,0.00043343577151184494,0.5445445445445446,0.0010933860397922667
,,,,0.5465465465465466,53.636848238893464,0.5465465465465466,83.99088628451118,0.5465465465465466,0,0.5465465465465466,1.02239969220963,0.5465465465465466,0.0004351030286295337,0.5465465465465466,0.001091242699771423
,,,,0.5485485485485486,53.620088550406216,0.5485485485485486,83.93410804179655,0.5485485485485486,0,0.5485485485485486,1.0253341442532846,0.5485485485485486,0.0004367706506954438,0.5485485485485486,0.0010891023251198147
,,,,0.5505505505505506,53.603347850383756,0.5505505505505506,83.87734770827844,0.5505505505505506,0,0.5505505505505506,1.028263274579475,0.5505505505505506,0.00043843863591810586,0.5505505505505506,0.0010869649081943185
,,,,0.5525525525525525,53.586626117421524,0.5525525525525525,83.82060532272527,0.5525525525525525,0,0.5525525525525525,1.0311870892176604,0.5525525525525525,0.00044010698250813134,0.5525525525525525,0.0010848304413737853
,,,,0.5545545545545546,53.56992333011736,0.5545545545545546,83.7638809237929,0.5545545545545546,0,0.5545545545545546,1.0341055941904942,0.5545545545545546,0.0004417756886782138,0.5545545545545546,0.0010826989170589702
,,,,0.5565565565565566,53.55323946707158,0.5565565565565566,83.7071745500248,0.5565565565565566,0,0.5565565565565566,1.0370187955138266,0.5565565565565566,0.00044344475264313193,0.5565565565565566,0.0010805703276724583
,,,,0.5585585585585586,53.53657450688711,0.5585585585585586,83.65048623985216,0.5585585585585586,0,0.5585585585585586,1.0399266991967075,0.5585585585585586,0.0004451141726197535,0.5585585585585586,0.0010784446656585977
,,,,0.5605605605605606,53.5199284281696,0.5605605605605606,83.59381603159405,0.5605605605605606,0,0.5605605605605606,1.0428293112413853,0.5605605605605606,0.0004467839468270363,0.5605605605605606,0.0010763219234834198
,,,,0.5625625625625625,53.50330120952767,0.5625625625625625,83.53716396345753,0.5625625625625625,0,0.5625625625625625,1.0457266376433063,0.5625625625625625,0.0004484540734860318,0.5625625625625625,0.0010742020936345751
,,,,0.5645645645645646,53.48669282957294,0.5645645645645646,83.48053007353788,0.5645645645645646,0,0.5645645645645646,1.0486186843911203,0.5645645645645646,0.00045012455081988774,0.5645645645645646,0.001072085168621256
,,,,0.5665665665665666,53.47010326692027,0.5665665665665666,83.42391439981866,0.5665665665665666,0,0.5665665665665666,1.051505457466677,0.5665665665665666,0.0004517953770538494,0.5665665665665666,0.0010699711409741298
,,,,0.5685685685685685,53.45353250018773,0.5685685685685685,83.36731698017185,0.5685685685685685,0,0.5685685685685685,1.0543869628450306,0.5685685685685685,0.00045346655041526363,0.5685685685685685,0.0010678600032452649
,,,,0.5705705705705706,53.43698050799698,0.5705705705705706,83.31073785235806,0.5705705705705706,0,0.5705705705705706,1.0572632064944378,0.5705705705705706,0.0004551380691335811,0.5705705705705706,0.001065751748008063
,,,,0.5725725725725727,53.42044726897312,0.5725725725725727,83.25417705402661,0.5725725725725727,0,0.5725725725725727,1.0601341943763618,0.5725725725725727,0.0004568099314403578,0.5725725725725727,0.0010636463678571878
,,,,0.5745745745745745,53.403932761745104,0.5745745745745745,83.19763462271575,0.5745745745745745,0,0.5745745745745745,1.062999932445471,0.5745745745745745,0.00045848213556925907,0.5745745745745745,0.0010615438554084913
,,,,0.5765765765765766,53.38743696494575,0.5765765765765766,83.1411105958527,0.5765765765765766,0,0.5765765765765766,1.0658604266496419,0.5765765765765766,0.00046015467975606047,0.5765765765765766,0.001059444203298951
,,,,0.5785785785785786,53.37095985721177,0.5785785785785786,83.08460501075385,0.5785785785785786,0,0.5785785785785786,1.0687156829299596,0.5785785785785786,0.000461827562238651,0.5785785785785786,0.0010573474041865943
,,,,0.5805805805805806,53.354501417184075,0.5805805805805806,83.02811790462496,0.5805805805805806,0,0.5805805805805806,1.0715657072207194,0.5805805805805806,0.00046350078125703616,0.5805805805805806,0.0010552534507504317
,,,,0.5825825825825826,53.33806162350783,0.5825825825825826,82.9716493145612,0.5825825825825826,0,0.5825825825825826,1.0744105054494284,0.5825825825825826,0.000465174335053338,0.5825825825825826,0.0010531623356903861
,,,,0.5845845845845846,53.32164045483263,0.5845845845845846,82.91519927754739,0.5845845845845846,0,0.5845845845845846,1.0772500835368066,0.5845845845845846,0.00046684822187180046,0.5845845845845846,0.001051074051727228
,,,,0.5865865865865866,53.30523788981249,0.5865865865865866,82.85876783045804,0.5865865865865866,0,0.5865865865865866,1.0800844473967877,0.5865865865865866,0.00046852243995878986,0.5865865865865866,0.0010489885916025025
,,,,0.5885885885885886,53.288853907106194,0.5885885885885886,82.80235501005761,0.5885885885885886,0,0.5885885885885886,1.0829136029365218,0.5885885885885886,0.00047019698756279725,0.5885885885885886,0.001046905948078461
,,,,0.5905905905905906,53.27248848537724,0.5905905905905906,82.74596085300061,0.5905905905905906,0,0.5905905905905906,1.0857375560563762,0.5905905905905906,0.00047187186293444174,0.5905905905905906,0.0010448261139379962
,,,,0.5925925925925927,53.256141603294054,0.5925925925925927,82.68958539583168,0.5925925925925927,0,0.5925925925925927,1.088556312649936,0.5925925925925927,0.00047354706432647085,0.5925925925925927,0.001042749081984573
,,,,0.5945945945945946,53.2398132395301,0.5945945945945946,82.63322867498584,0.5945945945945946,0,0.5945945945945946,1.091369878604009,0.5945945945945946,0.0004752225899937649,0.5945945945945946,0.0010406748450421596
,,,,0.5965965965965966,53.22350337276399,0.5965965965965966,82.5768907267886,0.5965965965965966,0,0.5965965965965966,1.0941782597986234,0.5965965965965966,0.00047689843819333824,0.5965965965965966,0.001038603395955162
,,,,0.5985985985985987,53.207211981679706,0.5985985985985987,82.52057158745608,0.5985985985985987,0,0.5985985985985987,1.0969814621070315,0.5985985985985987,0.0004785746071843408,0.5985985985985987,0.001036534727588353
,,,,0.6006006006006006,53.19093904496651,0.6006006006006006,82.46427129309515,0.6006006006006006,0,0.6006006006006006,1.0997794913957117,0.6006006006006006,0.00048025109522806177,0.6006006006006006,0.001034468832826813
,,,,0.6026026026026027,53.17468454131935,0.6026026026026027,82.40798987970368,0.6026026026026027,0,0.6026026026026027,1.1025723535243692,0.6026026026026027,0.00048192790058793,0.6026026026026027,0.0010324057045758527
,,,,0.6046046046046046,53.15844844943872,0.6046046046046046,82.35172738317053,0.6046046046046046,0,0.6046046046046046,1.1053600543459383,0.6046046046046046,0.0004836050215295176,0.6046046046046046,0.0010303453357609577
,,,,0.6066066066066066,53.142230748031025,0.6066066066066066,82.29548383927582,0.6066066066066066,0,0.6066066066066066,1.108142599706584,0.6066066066066066,0.00048528245632054056,0.6066066066066066,0.0010282877193277138
,,,,0.6086086086086087,53.12603141580845,0.6086086086086087,82.23925928369106,0.6086086086086087,0,0.6086086086086087,1.1109199954457052,0.6086086086086087,0.0004869602032308633,0.6086086086086087,0.0010262328482417442
,,,,0.6106106106106106,53.10985043148926,0.6106106106106106,82.1830537519792,0.6106106106106106,0,0.6106106106106106,1.1136922473959348,0.6106106106106106,0.0004886382605324976,0.6106106106106106,0.0010241807154886453
,,,,0.6126126126126126,53.09368777379791,0.6126126126126126,82.12686727959495,0.6126126126126126,0,0.6126126126126126,1.116459361383141,0.6126126126126126,0.000490316626499606,0.6126126126126126,0.0010221313140739193
,,,,0.6146146146146146,53.07754342146512,0.6146146146146146,82.07069990188475,0.6146146146146146,0,0.6146146146146146,1.1192213432264353,0.6146146146146146,0.0004919952994085054,0.6146146146146146,0.0010200846370229096
,,,,0.6166166166166167,53.06141735322797,0.6166166166166167,82.01455165408703,0.6166166166166167,0,0.6166166166166167,1.121978198738164,0.6166166166166167,0.0004936742775376665,0.6166166166166167,0.001018040677380734
,,,,0.6186186186186186,53.045309547830065,0.6186186186186186,81.95842257133232,0.6186186186186186,0,0.6186186186186186,1.124729933723919,0.6186186186186186,0.0004953535591677175,0.6186186186186186,0.0010159994282122238
,,,,0.6206206206206206,53.0292199840216,0.6206206206206206,81.90231268864343,0.6206206206206206,0,0.6206206206206206,1.127476553982538,0.6206206206206206,0.0004970331425814442,0.6206206206206206,0.0010139608826018542
,,,,0.6226226226226227,53.01314864055957,0.6226226226226227,81.84622204093557,0.6226226226226227,0,0.6226226226226227,1.1302180653061042,0.6226226226226227,0.000498713026063794,0.6226226226226227,0.0010119250336536845
,,,,0.6246246246246246,52.99709549620787,0.6246246246246246,81.79015066301648,0.6246246246246246,0,0.6246246246246246,1.13295447347995,0.6246246246246246,0.0005003932079018768,0.6246246246246246,0.0010098918744912934
,,,,0.6266266266266266,52.98106052973725,0.6266266266266266,81.73409858958662,0.6266266266266266,0,0.6266266266266266,1.1356857842826609,0.6266266266266266,0.0005020736863849671,0.6266266266266266,0.0010078613982577103
,,,,0.6286286286286287,52.96504371992566,0.6286286286286287,81.67806585523932,0.6286286286286287,0,0.6286286286286287,1.1384120034860745,0.6286286286286287,0.0005037544598045057,0.6286286286286287,0.0010058335981153565
,,,,0.6306306306306306,52.94904504555817,0.6306306306306306,81.62205249446089,0.6306306306306306,0,0.6306306306306306,1.1411331368552844,0.6306306306306306,0.000505435526454101,0.6306306306306306,0.001003808467245982
,,,,0.6326326326326326,52.93306448542727,0.6326326326326326,81.56605854163081,0.6326326326326326,0,0.6326326326326326,1.1438491901486427,0.6326326326326326,0.0005071168846295311,0.6326326326326326,0.0010017859988505988
,,,,0.6346346346346347,52.91710201833274,0.6346346346346347,81.51008403102185,0.6346346346346347,0,0.6346346346346347,1.1465601691177627,0.6346346346346347,0.0005087985326287472,0.6346346346346347,0.0009997661861494219
,,,,0.6366366366366366,52.9011576230821,0.6366366366366366,81.45412899680025,0.6366366366366366,0,0.6366366366366366,1.1492660795075218,0.6366366366366366,0.0005104804687518738,0.6366366366366366,0.0009977490223818017
,,,,0.6386386386386387,52.88523127849032,0.6386386386386387,81.39819347302586,0.6386386386386387,0,0.6386386386386387,1.1519669270560595,0.6386386386386387,0.0005121626913012095,0.6386386386386387,0.0009957345008061674
,,,,0.6406406406406406,52.869322963380306,0.6406406406406406,81.34227749365225,0.6406406406406406,0,0.6406406406406406,1.1546627174947874,0.6406406406406406,0.0005138451985812302,0.6406406406406406,0.0009937226146999585
,,,,0.6426426426426427,52.85343265658271,0.6426426426426427,81.28638109252694,0.6426426426426427,0,0.6426426426426427,1.157353456548384,0.6426426426426427,0.000515527988898592,0.6426426426426427,0.0009917133573595681
,,,,0.6446446446446447,52.83756033693627,0.6446446446446447,81.23050430339146,0.6446446446446447,0,0.6446446446446447,1.1600391499348022,0.6446446446446447,0.0005172110605621288,0.6446446446446447,0.000989706722100277
,,,,0.6466466466466467,52.82170598328776,0.6466466466466467,81.1746471598816,0.6466466466466467,0,0.6466466466466467,1.162719803365271,0.6466466466466467,0.0005188944118828591,0.6466466466466467,0.0009877027022561957
,,,,0.6486486486486487,52.80586957449217,0.6486486486486487,81.11880969552746,0.6486486486486487,0,0.6486486486486487,1.1653954225442975,0.6486486486486487,0.0005205780411739832,0.6486486486486487,0.0009857012911801992
,,,,0.6506506506506506,52.790051089412806,0.6506506506506506,81.06299194375367,0.6506506506506506,0,0.6506506506506506,1.1680660131696703,0.6506506506506506,0.0005222619467508885,0.6506506506506506,0.0009837024822438678
,,,,0.6526526526526527,52.77425050692135,0.6526526526526527,81.00719393787955,0.6526526526526527,0,0.6526526526526527,1.1707315809324583,0.6526526526526527,0.0005239461269311469,0.6526526526526527,0.0009817062688374269
,,,,0.6546546546546547,52.758467805898086,0.6546546546546547,80.95141571111918,0.6546546546546547,0,0.6546546546546547,1.1733921315170204,0.6546546546546547,0.0005256305800345211,0.6546546546546547,0.0009797126443696841
